longitude,latitude,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Day_of_Week,Time,Road_Type,Speed_limit,Junction_Detail,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Urban_or_Rural_Area,Date
73.74596079,18.62242598,3,2,1,1,20:00,6,60,6,1,1,2,2,08-05-2018
73.89678258,18.64201105,2,2,2,1,18:21,1,60,1,1,1,1,2,08-05-2018
73.73325891,18.58355824,3,3,3,6,18:35,3,70,0,1,1,1,2,29-04-2018
73.93420004,18.4946689,2,1,1,6,19:43,6,30,3,1,2,2,1,06-05-2018
73.83235904,18.61188493,2,1,1,7,12:00,3,70,0,1,2,2,2,30-04-2018
73.91352117,18.64302533,2,2,3,7,19:03,6,30,3,1,4,1,1,07-05-2018
73.74756117,18.53219992,3,1,2,2,17:49,3,70,0,1,1,2,2,02-05-2018
73.95702933,18.63753968,3,1,1,2,02:36,3,70,0,6,1,1,2,02-05-2018
73.91826651,18.58110082,3,1,1,1,04:00,6,60,0,6,2,2,2,01-05-2018
73.91234724,18.57739627,3,2,1,4,13:30,3,70,0,1,1,1,2,04-05-2018
73.85977165,18.59193693,3,2,1,2,11:53,6,30,6,1,1,1,1,09-05-2018
73.90740235,18.50274073,3,2,1,3,17:30,6,30,3,1,1,2,1,03-05-2018
73.73679285,18.60633378,3,1,1,6,20:10,6,30,0,1,2,2,1,06-05-2018
73.90756228,18.5905712,3,2,1,3,16:20,6,40,0,1,1,1,2,26-04-2018
73.84059114,18.56466821,3,2,1,6,16:42,3,30,3,1,1,1,2,06-05-2018
73.8602926,18.60820716,3,2,2,5,08:55,6,30,0,1,1,2,1,05-05-2018
73.80419943,18.53993438,3,2,4,6,15:26,6,30,3,1,1,1,1,06-05-2018
73.85629108,18.61985814,3,2,3,7,11:18,6,60,3,1,1,1,2,07-05-2018
73.90046916,18.54033836,3,1,1,1,23:30,1,30,1,4,1,1,1,08-05-2018
73.94339747,18.56752869,2,2,1,2,18:55,6,30,3,1,1,1,2,09-05-2018
73.77897261,18.55489537,3,4,3,3,19:26,6,40,0,1,1,1,2,03-05-2018
73.91421842,18.58184805,3,1,2,6,20:05,3,70,0,1,2,2,2,06-05-2018
73.88554698,18.50368883,1,2,1,3,20:25,6,30,3,1,1,1,1,10-05-2018
73.93402475,18.56187157,3,1,1,6,09:25,9,30,0,1,1,1,2,01-04-2018
73.76612848,18.56488288,3,2,1,2,15:15,1,50,1,1,1,1,1,25-04-2018
73.9577151,18.52635672,3,2,1,3,11:50,6,30,3,1,1,1,1,10-05-2018
73.93693001,18.49027951,3,2,1,6,08:00,6,30,0,1,1,1,1,29-04-2018
73.86533287,18.62444132,2,1,1,3,17:05,6,30,0,1,1,1,2,10-05-2018
73.92541695,18.50416159,2,2,1,3,17:30,6,30,9,1,1,1,2,10-05-2018
73.77943545,18.57784227,1,2,3,3,21:31,3,70,0,6,1,1,2,10-05-2018
73.91115253,18.5543716,3,2,1,3,18:55,6,30,0,1,1,1,2,10-05-2018
73.89211308,18.60003397,3,2,1,3,17:05,6,30,0,1,1,1,1,10-05-2018
73.78352567,18.57879947,3,2,1,4,11:49,6,40,3,1,1,1,2,11-05-2018
73.86973391,18.4909523,3,2,2,6,18:10,6,30,3,1,1,1,1,06-05-2018
73.88194434,18.5576508,3,2,1,4,19:20,6,30,3,1,1,1,1,11-05-2018
73.92290264,18.63489923,3,2,1,4,16:44,1,70,1,1,1,1,2,11-05-2018
73.85998422,18.60314422,3,2,2,4,10:43,3,70,3,1,1,1,2,11-05-2018
73.83799667,18.63124192,3,2,1,3,09:34,3,70,0,1,1,1,2,10-05-2018
73.79855337,18.54550426,3,2,2,5,13:42,6,60,3,1,1,1,2,12-05-2018
73.86672655,18.58324478,2,2,2,5,16:45,6,60,0,1,1,1,2,12-05-2018
73.81120696,18.53818835,2,1,1,5,20:00,1,60,1,1,1,1,1,12-05-2018
73.92356781,18.6248732,3,2,1,5,18:10,6,30,3,1,1,1,1,12-05-2018
73.76020495,18.55782701,3,2,1,2,09:49,3,70,0,1,1,1,2,09-05-2018
73.76537428,18.57419298,3,2,1,5,16:45,1,60,1,1,1,1,2,12-05-2018
73.73993697,18.5782352,3,3,1,6,00:02,6,30,3,4,1,1,1,13-05-2018
73.89171776,18.59805869,3,2,1,4,07:34,3,70,0,1,1,1,2,11-05-2018
73.83245646,18.59749829,3,1,1,5,14:15,3,70,0,1,1,1,2,12-05-2018
73.87840689,18.51607014,3,1,1,5,09:00,6,30,0,1,1,1,2,12-05-2018
73.9421138,18.49451861,3,2,2,5,12:56,6,30,3,1,1,1,1,12-05-2018
73.88632771,18.63768624,2,1,1,5,22:30,3,70,0,6,1,1,1,12-05-2018
73.89015785,18.5260003,3,2,1,5,18:00,6,30,3,1,1,1,1,12-05-2018
73.75083644,18.64352963,3,2,1,5,16:15,6,30,3,1,1,1,2,12-05-2018
73.87035908,18.55545872,3,1,1,1,19:15,6,30,3,1,1,1,1,15-05-2018
73.92922831,18.57762114,3,2,1,6,14:50,6,30,0,1,1,1,1,13-05-2018
73.94777106,18.60539626,3,1,1,6,15:55,3,30,0,1,1,1,2,13-05-2018
73.7799179,18.64067706,3,2,3,1,16:37,6,30,0,1,1,1,1,15-05-2018
73.76205766,18.54870126,3,1,1,1,08:50,6,60,3,1,1,1,2,15-05-2018
73.75684217,18.62181734,3,2,1,4,08:30,6,30,3,1,1,1,1,11-05-2018
73.73610711,18.49753096,3,2,1,6,18:55,3,60,0,1,1,1,2,13-05-2018
73.92421264,18.63059369,3,2,1,7,16:27,1,70,1,1,1,1,2,14-05-2018
73.9502946,18.5531445,3,2,1,1,00:05,6,30,3,5,1,1,1,15-05-2018
73.90706663,18.50969413,3,2,4,5,12:48,6,30,6,1,1,1,1,12-05-2018
73.89218315,18.5007398,3,2,2,5,17:00,6,30,3,1,1,1,1,12-05-2018
73.7948749,18.49003598,3,1,1,5,19:00,6,30,0,1,1,1,1,12-05-2018
73.81854595,18.53927381,3,2,1,2,15:44,6,30,0,1,1,1,2,28-02-2018
73.94806778,18.55036903,3,2,2,7,13:28,6,60,0,1,2,2,2,30-04-2018
73.7736149,18.58539535,3,1,1,2,23:40,6,40,0,6,1,1,2,02-05-2018
73.9456949,18.54040137,2,2,1,6,16:29,6,40,9,1,1,1,2,06-05-2018
73.76061174,18.6336558,3,3,4,5,10:35,6,30,3,1,1,2,1,05-05-2018
73.90894473,18.59043889,3,2,1,1,12:47,6,60,0,1,1,1,2,08-05-2018
73.849042,18.51060438,2,1,1,6,22:50,6,30,3,6,5,2,1,06-05-2018
73.87785406,18.59702751,3,2,1,6,08:05,1,30,1,1,2,1,2,06-05-2018
73.95109586,18.51231947,3,1,1,2,10:23,6,30,0,5,1,1,1,16-05-2018
73.94724635,18.51976216,3,3,3,2,17:20,6,30,6,1,2,2,1,16-05-2018
73.76825683,18.60586195,3,2,1,4,07:55,6,30,6,1,1,1,1,11-05-2018
73.86802051,18.64451145,3,2,2,6,13:30,1,30,1,1,1,1,1,13-05-2018
73.91947778,18.48840565,3,1,1,6,12:02,9,20,0,1,1,1,1,13-05-2018
73.85361388,18.58979428,3,3,1,2,12:46,6,60,6,1,1,1,2,16-05-2018
73.87347511,18.59707122,3,2,1,1,18:50,1,30,0,1,1,1,2,15-05-2018
73.90468448,18.51016341,3,2,2,7,13:30,6,30,0,1,1,2,1,07-05-2018
73.90180329,18.50231659,3,2,1,4,16:45,1,60,1,1,1,1,1,11-05-2018
73.82733841,18.6314798,3,2,1,2,21:27,3,70,0,6,1,1,2,16-05-2018
73.75599808,18.64233265,2,1,2,7,09:44,6,60,0,1,1,2,2,07-05-2018
73.86727417,18.6023391,3,2,1,1,19:30,6,60,3,1,1,1,1,08-05-2018
73.75434652,18.56845736,3,1,1,1,17:28,6,60,0,1,1,1,2,08-05-2018
73.78022505,18.59632795,3,4,2,1,09:43,6,60,9,1,1,2,2,08-05-2018
73.82726525,18.56713344,3,2,1,2,07:25,1,30,1,1,1,1,1,09-05-2018
73.88185279,18.49103739,3,1,1,3,10:23,6,30,3,1,1,1,1,17-05-2018
73.81284789,18.50520489,3,2,1,2,16:48,6,30,3,1,1,1,1,09-05-2018
73.91317599,18.5120084,3,4,1,2,07:30,6,60,0,1,1,1,2,09-05-2018
73.77302676,18.60293959,3,2,2,2,19:20,1,60,1,1,1,1,2,09-05-2018
73.77275347,18.62009566,3,2,1,3,18:10,6,30,0,1,1,1,1,10-05-2018
73.87268679,18.61455066,3,2,1,3,17:51,1,50,1,1,1,1,2,10-05-2018
73.83884589,18.57131597,3,2,1,3,07:55,6,40,0,1,1,1,1,10-05-2018
73.93612069,18.48985103,3,2,1,4,15:41,6,30,3,1,1,1,1,11-05-2018
73.93969297,18.56197802,3,3,1,4,08:35,6,60,7,1,1,1,2,11-05-2018
73.79976597,18.5011851,3,2,1,4,15:00,6,40,3,1,1,1,2,11-05-2018
73.76462971,18.56326469,3,2,3,5,19:08,6,60,6,1,1,1,2,12-05-2018
73.91020569,18.64577444,3,2,2,3,13:10,6,30,0,1,1,1,1,17-05-2018
73.89371203,18.61842877,3,2,2,3,10:40,3,30,3,1,1,1,1,17-05-2018
73.79045516,18.54553219,3,1,1,6,18:30,6,30,9,1,1,1,1,13-05-2018
73.84059323,18.5147608,1,1,1,7,16:00,6,30,3,1,1,1,1,14-05-2018
73.76766393,18.57377842,2,2,5,7,17:09,6,40,6,1,1,1,1,14-05-2018
73.79724773,18.638338,2,1,1,7,16:24,6,40,0,1,1,1,2,14-05-2018
73.86514087,18.54790903,2,1,1,7,17:33,6,60,0,1,1,1,2,14-05-2018
73.8158132,18.51353794,3,1,1,7,02:11,6,60,0,6,1,1,2,14-05-2018
73.94518651,18.5698221,3,2,1,2,13:46,3,70,0,1,1,1,2,16-05-2018
73.8954313,18.56993731,3,2,4,7,10:07,6,60,3,1,1,1,2,14-05-2018
73.83538524,18.62486521,3,2,2,7,18:10,6,40,0,1,1,1,1,14-05-2018
73.87478367,18.59523324,3,1,1,1,15:46,6,60,0,1,1,1,2,15-05-2018
73.83042548,18.57094459,2,1,1,1,16:20,6,30,0,1,1,1,1,15-05-2018
73.88315887,18.62758235,3,2,1,2,09:06,6,40,6,1,2,2,2,16-05-2018
73.77097141,18.56616198,2,1,1,2,12:27,6,30,3,1,1,1,1,16-05-2018
73.88930047,18.56358045,2,1,1,3,16:56,6,30,3,1,1,1,2,10-05-2018
73.79918815,18.57341159,2,1,1,2,05:13,3,70,0,1,1,1,2,16-05-2018
73.82166559,18.59869952,3,3,1,2,17:36,6,30,0,1,1,1,1,16-05-2018
73.82190611,18.52264037,3,3,1,4,15:05,3,70,0,1,1,1,1,18-05-2018
73.84877627,18.63476071,3,3,3,4,14:10,6,30,3,1,1,1,1,18-05-2018
73.84756043,18.5369242,3,2,2,6,13:51,6,60,0,1,1,1,2,29-04-2018
73.95205654,18.55196208,3,1,1,2,10:19,6,60,3,1,1,1,1,02-05-2018
73.94487683,18.51728738,3,2,1,7,08:52,6,50,7,1,2,2,2,07-05-2018
73.73321862,18.51176248,3,1,1,1,18:50,6,60,5,1,1,1,2,08-05-2018
73.82241822,18.56640145,3,1,1,1,10:11,6,40,0,1,1,2,2,08-05-2018
73.7948729,18.64287409,3,4,1,1,15:03,6,30,0,1,1,1,1,08-05-2018
73.88278756,18.59739325,2,1,1,4,07:58,2,60,5,1,1,1,1,18-05-2018
73.76892863,18.50042793,3,2,1,1,01:00,6,30,0,5,1,1,1,15-05-2018
73.8382361,18.53830885,3,2,1,6,10:10,6,60,0,1,1,1,2,13-05-2018
73.93497453,18.4921534,3,2,1,4,17:48,6,60,0,1,1,1,1,18-05-2018
73.90068615,18.52109444,3,2,1,4,09:20,3,50,3,1,1,1,1,18-05-2018
73.82002635,18.60004354,3,2,2,2,15:40,6,30,0,1,1,1,1,16-05-2018
73.78934133,18.625506,3,1,1,5,18:23,6,30,3,1,1,1,1,19-05-2018
73.87744488,18.56419457,3,2,3,4,19:13,6,60,0,1,1,1,2,18-05-2018
73.93549935,18.59309901,3,1,1,5,16:40,3,40,0,1,1,1,1,19-05-2018
73.73827393,18.64314665,3,2,1,5,13:41,6,30,6,1,1,1,1,19-05-2018
73.85062323,18.54979918,3,5,2,5,17:57,3,70,0,1,1,1,2,19-05-2018
73.77370342,18.61887408,3,2,2,7,12:15,1,40,1,1,1,1,2,30-04-2018
73.81421378,18.55514045,3,1,1,7,16:55,3,40,0,1,1,1,1,21-05-2018
73.75621191,18.60264505,3,1,1,7,00:35,6,30,3,5,1,1,1,14-05-2018
73.91044632,18.60897824,3,3,1,1,13:07,3,40,0,1,1,1,1,22-05-2018
73.9113421,18.51475779,2,1,1,1,07:18,6,30,0,1,1,2,1,22-05-2018
73.95509676,18.60882853,3,2,1,5,10:59,6,40,3,1,1,1,1,12-05-2018
73.83497474,18.56584558,3,1,1,1,15:54,3,60,0,1,2,2,2,22-05-2018
73.77385846,18.55838334,3,2,1,6,12:30,1,30,1,1,1,1,1,20-05-2018
73.88951218,18.51323413,2,2,1,7,19:53,6,30,0,1,1,1,1,14-05-2018
73.88523616,18.62575696,3,2,2,6,10:40,3,50,6,1,1,1,1,20-05-2018
73.83712714,18.58818007,3,3,4,7,10:49,3,70,0,1,2,2,2,21-05-2018
73.81186688,18.54531261,2,1,1,7,05:20,6,60,0,1,1,1,2,21-05-2018
73.8877205,18.61853831,3,2,1,6,22:45,2,60,6,5,1,1,2,20-05-2018
73.82843469,18.58759384,3,1,2,6,21:11,6,60,0,1,1,1,2,20-05-2018
73.83590861,18.53147888,3,1,1,7,14:20,6,30,0,1,4,2,1,21-05-2018
73.85547216,18.55864559,3,1,1,7,20:50,2,30,0,1,2,2,1,21-05-2018
73.88733223,18.57731945,3,2,2,1,14:21,3,30,0,1,1,1,1,22-05-2018
73.88737037,18.58607384,3,2,1,7,19:10,3,70,0,1,1,2,2,21-05-2018
73.76382601,18.6210127,3,2,1,7,15:33,3,70,0,1,2,2,2,21-05-2018
73.92609647,18.59552085,3,3,1,6,06:50,3,70,0,1,2,2,2,20-05-2018
73.73627549,18.51936448,3,1,1,4,23:45,6,60,0,6,1,1,2,11-05-2018
73.77887246,18.61619807,3,1,1,1,21:30,6,30,0,5,1,1,1,15-05-2018
73.95362193,18.50835199,3,2,1,6,16:50,6,30,6,1,1,1,1,13-05-2018
73.94385959,18.62732491,3,3,1,4,11:20,6,30,0,1,1,1,1,18-05-2018
73.76575715,18.6174476,3,2,1,6,13:01,6,30,9,1,1,1,1,20-05-2018
73.92506665,18.50449194,3,1,1,7,12:42,1,60,1,1,2,2,2,21-05-2018
73.73864375,18.61573028,3,2,1,6,08:20,1,60,1,1,1,1,2,20-05-2018
73.73310231,18.56262732,3,1,1,7,13:30,3,70,0,1,2,2,2,21-05-2018
73.83293185,18.60204423,2,1,1,7,11:23,1,60,0,1,1,1,1,21-05-2018
73.82568395,18.54857659,3,2,1,2,16:05,3,70,0,1,1,1,2,23-05-2018
73.79960495,18.51708415,3,2,1,6,09:19,6,60,3,1,1,1,2,06-05-2018
73.93338738,18.55637069,3,2,1,7,19:43,6,40,0,1,1,2,2,21-05-2018
73.90047521,18.51163455,3,2,1,3,19:30,6,30,3,1,1,1,1,17-05-2018
73.78651581,18.57136402,2,3,2,7,17:59,6,60,0,1,1,2,2,21-05-2018
73.79820915,18.53081266,3,2,1,1,09:35,1,30,1,1,1,1,1,22-05-2018
73.91596918,18.62608152,2,1,4,2,01:16,6,30,3,5,1,1,2,23-05-2018
73.85081487,18.59178242,3,2,1,2,08:12,6,60,3,1,1,1,2,23-05-2018
73.90747737,18.64529762,3,2,1,3,19:39,6,40,1,1,1,1,2,24-05-2018
73.95684883,18.55792287,3,3,1,2,16:30,3,60,0,1,1,2,2,16-05-2018
73.90695663,18.51045508,3,1,1,3,16:00,6,30,9,1,1,1,2,24-05-2018
73.74439869,18.6416295,2,2,1,7,11:06,3,40,6,1,2,2,1,21-05-2018
73.75820333,18.64561706,3,1,1,3,08:51,3,70,0,1,5,2,2,24-05-2018
73.95302183,18.62930973,3,1,1,3,08:22,6,30,0,1,1,1,1,24-05-2018
73.90513415,18.63373726,3,2,1,1,16:30,6,60,0,1,1,1,1,01-05-2018
73.78896609,18.5603523,1,1,1,4,07:50,3,70,0,1,1,2,2,25-05-2018
73.89907174,18.52213571,3,2,1,6,16:36,6,60,9,1,1,1,2,20-05-2018
73.74370616,18.59520685,3,1,1,2,08:48,6,30,0,1,1,1,1,23-05-2018
73.76917585,18.5895252,3,2,1,2,14:00,6,30,3,1,1,1,1,23-05-2018
73.79248004,18.54712992,3,2,3,2,15:26,6,30,3,1,1,1,1,23-05-2018
73.88587155,18.55238417,2,2,1,3,18:30,6,30,9,1,1,1,1,24-05-2018
73.84820711,18.55887986,3,2,3,3,04:30,3,70,0,6,2,2,2,24-05-2018
73.96283911,18.51649425,3,1,1,3,22:49,6,60,0,1,1,1,2,24-05-2018
73.73388541,18.55810956,3,2,2,3,11:04,6,60,0,1,2,2,2,24-05-2018
73.92469745,18.55651042,3,2,1,4,12:55,6,30,3,1,1,1,1,25-05-2018
73.86984542,18.52593383,3,3,1,2,07:47,6,60,0,1,1,1,1,23-05-2018
73.80815743,18.53565129,3,4,2,6,15:50,6,30,3,1,1,1,2,20-05-2018
73.84125129,18.56082167,3,2,1,4,15:30,6,30,7,1,1,1,1,25-05-2018
73.77632615,18.62802337,3,2,1,3,10:05,6,30,5,1,1,1,1,24-05-2018
73.90226264,18.56095749,3,2,1,6,13:15,1,30,1,1,1,1,2,20-05-2018
73.81768526,18.50563597,3,2,2,4,13:45,6,40,0,1,1,1,1,25-05-2018
73.92912501,18.49016892,3,2,4,4,16:55,6,30,3,1,1,1,1,18-05-2018
73.9380354,18.5497925,3,2,1,4,16:30,3,70,0,1,1,1,2,25-05-2018
73.88632354,18.554301,3,1,1,4,14:00,6,30,0,1,1,1,1,25-05-2018
73.80858196,18.63725032,3,3,1,4,16:16,3,70,0,1,1,1,2,25-05-2018
73.86646798,18.51949832,3,2,1,2,13:50,6,40,0,1,1,1,1,23-05-2018
73.91270959,18.50541294,3,1,1,5,10:50,6,40,0,1,1,1,2,26-05-2018
73.96066363,18.60976235,2,2,1,4,11:35,2,30,5,1,1,1,1,25-05-2018
73.89397354,18.61470643,3,2,2,6,07:00,1,60,1,1,1,1,2,13-05-2018
73.85818852,18.61897267,3,1,1,5,23:28,6,30,3,5,1,1,1,26-05-2018
73.90410975,18.54813306,3,1,1,4,02:10,6,30,3,5,1,1,1,25-05-2018
73.88183003,18.52373503,3,2,2,1,07:30,6,30,3,1,1,1,1,22-05-2018
73.86196371,18.54021999,3,2,1,2,16:45,6,30,3,1,1,1,2,23-05-2018
73.8429625,18.60854803,3,2,2,1,13:55,6,40,9,1,1,2,1,22-05-2018
73.93949979,18.62395838,3,2,2,4,18:30,6,60,3,1,1,1,1,25-05-2018
73.75767692,18.62428592,1,3,2,6,00:57,6,60,0,5,1,1,2,27-05-2018
73.95532304,18.61846378,3,1,1,4,08:30,6,30,0,1,1,1,1,25-05-2018
73.7917208,18.52972757,3,1,1,5,23:55,3,70,0,5,1,1,2,26-05-2018
73.88301585,18.54880112,3,1,1,7,11:45,6,30,0,1,1,1,1,28-05-2018
73.881003,18.49219914,3,2,3,1,11:15,1,30,1,1,1,1,2,22-05-2018
73.87341321,18.60508726,2,2,1,6,22:06,6,30,3,5,1,1,1,27-05-2018
73.83336701,18.51587407,3,2,1,2,14:35,6,30,3,1,1,1,1,30-05-2018
73.88265199,18.57213493,3,1,1,3,15:15,6,60,1,1,4,1,1,24-05-2018
73.78319028,18.56344117,3,1,1,7,23:25,6,30,6,5,1,1,1,21-05-2018
73.92214734,18.50205175,3,2,1,5,16:42,6,30,0,1,8,1,1,26-05-2018
73.77239992,18.53266005,2,2,1,4,17:10,1,30,1,1,1,1,1,25-05-2018
73.80392962,18.51788001,3,3,1,2,12:17,6,60,0,1,1,1,2,30-05-2018
73.82330605,18.56591299,3,2,2,2,13:29,6,60,0,1,1,1,2,30-05-2018
73.8265141,18.53714219,3,2,3,1,18:05,3,30,6,1,1,1,1,29-05-2018
73.8829024,18.5325303,1,2,4,2,12:11,3,70,3,1,1,1,2,30-05-2018
73.83842598,18.58028388,3,2,1,1,16:45,6,30,3,1,1,1,2,29-05-2018
73.95324164,18.60366518,2,2,2,7,16:21,3,70,0,1,1,1,2,28-05-2018
73.78872595,18.57166288,3,2,1,3,09:20,6,30,6,1,2,2,1,24-05-2018
73.7553303,18.51665462,3,2,1,5,16:45,3,70,0,1,1,1,2,26-05-2018
73.91534065,18.58527046,3,1,2,1,00:10,6,60,0,5,2,2,2,22-05-2018
73.76071979,18.64329371,3,2,1,6,13:00,6,30,0,1,1,1,1,20-05-2018
73.90504468,18.594576,3,3,2,7,10:40,3,70,0,1,1,1,2,28-05-2018
73.91492076,18.55247994,3,3,2,6,16:56,3,60,5,1,1,1,2,18-03-2018
73.83074213,18.64056454,2,2,1,3,15:55,6,30,9,1,1,1,1,31-05-2018
73.79480623,18.61133715,3,3,1,3,10:54,3,70,0,1,1,1,2,31-05-2018
73.95273178,18.60034025,2,2,1,3,16:04,6,30,3,1,1,1,1,31-05-2018
73.91203013,18.50500914,3,4,1,3,11:41,3,70,0,1,1,1,2,31-05-2018
73.7912454,18.58438879,3,2,1,6,17:10,6,30,0,1,1,1,2,27-05-2018
73.94507851,18.6423181,3,2,1,7,15:35,3,70,0,1,1,1,2,28-05-2018
73.8488367,18.58934978,2,2,1,4,20:37,6,30,0,1,1,1,2,01-06-2018
73.96322791,18.54184418,3,1,1,4,16:00,6,60,0,1,2,2,2,01-06-2018
73.77622284,18.58628885,3,2,1,6,18:50,6,30,3,1,1,1,1,08-04-2018
73.94109567,18.50132407,3,2,2,2,17:00,6,60,3,1,1,1,2,30-05-2018
73.95747317,18.63760082,3,2,1,5,18:25,6,20,0,1,1,1,1,26-05-2018
73.89360205,18.50818824,3,2,2,7,17:10,6,20,6,1,4,1,2,28-05-2018
73.74158746,18.5463818,2,2,1,3,19:50,6,60,0,1,1,1,2,31-05-2018
73.75247726,18.51131531,3,2,1,4,14:10,3,70,0,1,2,2,2,01-06-2018
73.76689027,18.57834135,2,1,1,1,17:32,6,60,0,1,1,1,2,29-05-2018
73.84408886,18.55922083,2,2,1,3,18:30,1,30,1,1,1,1,1,31-05-2018
73.94243864,18.5518568,3,2,7,5,17:15,6,30,0,1,1,1,2,26-05-2018
73.84370576,18.52811109,2,2,2,2,16:27,6,60,3,1,1,1,2,16-05-2018
73.8422447,18.56501357,3,2,1,6,11:14,6,50,6,1,1,1,2,27-05-2018
73.872128,18.56726377,3,2,3,2,17:45,6,30,3,1,1,1,1,30-05-2018
73.80490819,18.56392453,3,2,1,1,16:50,6,30,0,1,1,1,1,29-05-2018
73.89835196,18.48780209,3,2,1,1,20:35,6,30,0,1,1,1,1,29-05-2018
73.84396911,18.63317708,3,3,2,1,14:30,6,30,8,1,1,1,1,29-05-2018
73.7990214,18.63999748,2,1,1,1,14:54,6,60,0,1,1,1,2,29-05-2018
73.95270717,18.57641288,3,2,1,1,13:30,6,60,3,1,1,1,2,29-05-2018
73.83249308,18.58067122,3,2,1,1,15:40,6,60,3,1,1,1,2,29-05-2018
73.95397472,18.53510658,3,2,1,2,18:17,6,60,0,1,1,1,2,30-05-2018
73.78426865,18.64246688,3,2,2,3,22:05,6,30,0,5,1,1,1,31-05-2018
73.94004272,18.6468738,2,2,1,3,17:00,6,40,3,1,1,1,2,31-05-2018
73.90948465,18.49512898,3,1,1,3,15:58,3,30,3,1,1,1,1,31-05-2018
73.75318565,18.5781027,3,1,1,3,09:40,6,60,0,1,1,2,2,31-05-2018
73.94734993,18.53292616,3,3,1,3,07:45,6,60,0,1,2,2,2,31-05-2018
73.87061775,18.60139259,3,2,1,2,00:01,6,30,0,1,1,1,1,23-05-2018
73.85003035,18.57912815,3,2,1,4,10:00,3,70,0,1,2,2,2,01-06-2018
73.95103797,18.53919099,3,3,1,1,03:23,3,70,0,1,1,1,2,29-05-2018
73.74293747,18.52302877,2,2,1,1,19:20,6,60,0,1,1,1,2,29-05-2018
73.83445525,18.56519947,3,1,1,6,10:20,6,30,0,1,1,1,1,03-06-2018
73.7934755,18.62314051,3,2,1,2,12:10,6,30,0,1,1,1,1,30-05-2018
73.77928623,18.5346633,3,2,1,4,11:00,6,30,3,1,2,2,1,01-06-2018
73.8168131,18.59144519,3,2,1,4,05:35,6,40,6,1,9,1,2,01-06-2018
73.82539893,18.56836226,3,3,2,4,17:56,6,60,3,1,2,2,2,01-06-2018
73.75158223,18.55486588,3,2,1,4,14:33,6,30,3,1,2,2,1,01-06-2018
73.76048973,18.60144657,3,2,2,4,09:54,6,60,0,1,2,2,2,01-06-2018
73.96085974,18.50753152,2,1,1,5,08:50,6,60,0,1,2,2,2,02-06-2018
73.85245153,18.54502842,3,1,1,6,20:50,6,60,0,4,1,1,2,03-06-2018
73.88066353,18.51402079,3,2,1,4,12:35,3,70,0,1,8,2,2,01-06-2018
73.78162685,18.49060996,3,2,2,5,19:17,6,30,6,1,1,1,1,26-05-2018
73.89858122,18.56929049,3,2,1,6,10:00,9,30,0,1,1,1,1,27-05-2018
73.77217954,18.64123244,3,1,1,6,13:07,6,30,0,6,1,1,1,03-06-2018
73.89256162,18.5095042,2,2,1,6,09:30,6,30,0,1,1,1,1,03-06-2018
73.74373037,18.49514551,2,1,1,7,17:56,6,30,0,1,1,1,1,04-06-2018
73.86570516,18.54896159,2,1,2,7,13:09,6,30,0,1,1,1,1,04-06-2018
73.92426465,18.53181418,3,3,2,7,16:25,3,20,1,1,1,1,1,04-06-2018
73.9234794,18.5954092,3,2,2,5,17:45,6,40,8,1,1,1,2,14-04-2018
73.8942259,18.56372389,2,2,1,5,08:20,6,30,8,1,1,1,1,26-05-2018
73.92796178,18.52908875,3,2,1,7,12:55,6,30,0,1,1,1,1,14-05-2018
73.88064299,18.64466107,3,2,1,2,09:55,6,60,0,1,1,1,2,23-05-2018
73.83991809,18.6459771,3,2,1,5,08:27,6,50,0,1,2,2,2,02-06-2018
73.89446294,18.50133151,3,2,1,4,16:50,6,30,3,1,1,1,1,18-05-2018
73.84321086,18.51524027,3,1,1,1,20:50,6,60,0,1,1,1,2,05-06-2018
73.89429033,18.54483878,3,2,2,6,23:30,1,30,1,5,1,1,2,03-06-2018
73.76685686,18.56818936,3,2,1,2,17:30,2,70,5,1,1,1,2,16-05-2018
73.82356058,18.51436275,3,4,1,7,17:00,3,70,0,1,2,2,2,04-06-2018
73.8637614,18.59706349,3,4,1,5,13:29,9,40,0,7,9,1,1,02-06-2018
73.95201986,18.4921972,3,1,1,6,23:00,6,60,0,6,1,1,2,03-06-2018
73.92611688,18.51111441,3,3,3,7,23:53,6,30,9,5,2,2,2,04-06-2018
73.75398353,18.48829545,3,1,1,7,15:07,6,40,0,1,2,2,2,04-06-2018
73.92126916,18.62442062,3,1,1,3,17:00,6,30,0,1,1,1,1,31-05-2018
73.79443534,18.60144505,3,3,3,3,17:35,6,40,0,1,1,1,1,07-06-2018
73.7901726,18.6289102,3,2,1,3,08:10,6,50,0,1,1,1,2,07-06-2018
73.95652328,18.57980322,3,2,1,6,18:25,3,70,0,1,1,1,2,27-05-2018
73.84290273,18.55584926,3,1,2,2,12:50,3,70,0,1,1,1,2,06-06-2018
73.87179773,18.59371572,3,1,1,3,08:00,6,30,0,1,1,1,1,07-06-2018
73.95060057,18.4975049,3,2,1,7,17:43,1,70,1,1,1,2,2,04-06-2018
73.95279349,18.63711184,3,2,1,3,17:26,3,70,0,1,1,1,2,07-06-2018
73.92388977,18.6043844,3,2,1,2,17:00,6,60,0,1,1,1,2,06-06-2018
